회사명,거래소코드,회계년도,소속코드,통계청 한국표준산업분류 코드 10차(대분류),산업코드,산업명,상장일,상장폐지일,총자본증가율,유형자산증가율,유동자산증가율,영업이익증가율,경상이익증가율 (2007년 이전 발생),순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율,매출액총이익률,매출액영업이익률,매출액경상이익률 (2007년 이전 발생),매출액순이익률,총자본사업이익률,총자본영업이익률,총자본경상이익률 (2007년 이전 발생),총자본순이익률,자기자본영업이익률,자기자본경상이익률 (2007년 이전 발생),자기자본순이익률,자본금영업이익률,자본금경상이익률 (2007년 이전 발생),자본금순이익률,조세 대 조세차감전순이익률,기업경상이익률 (2007년 이전 발생),투자수익률 (2007년 이전 발생),기업순이익률,경영자본영업이익률,경영자본순이익률,매출원가 대 매출액비율,영업비율,영업외손익률,금융비용부담률,외환이익 대 매출액비율,광고선전비 대 매출액비율,수지비율,인건비 대 총비용비율,조세공과 대 총비용비율,금융비용 대 총비용비율,감가상각비 대 총비용비율,감가상각률,누적감가상각률,이자부담률,지급이자율,차입금평균이자율,사내유보율,사내유보 대 자기자본비율,적립금비율(재정비율),평균배당률,자기자본배당률,배당성향,1주당매출액(원),EPS(Earning Per Share)(원),1주당경상이익 (2007년 이전 발생)(원),CPS(Cash flow Per Share)(원),BPS(Book-value Per Share)(원),유보율,R & D 투자효율,1주당영업이익(원),유동자산구성비율,재고자산 대 유동자산비율,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,원재료비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,"매출채권 대 상,제품비율",매입채무 대 재고자산비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,이자보상배율(이자비용),이자보상배율(순금융비용),유보액대비율,유보액 대 납입자본배율,유동자산집중도,비유동자산집중도,투자집중도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,영업이익대비이자보상배율,총자본회전률,경영자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전률,재고자산회전기간,"상품,제품회전률","원,부재료회전률",재공품회전률,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,1회전기간,부가가치(백만원),종업원1인당 부가가치(백만원),종업원1인당 매출액(백만원),종업원1인당 경상이익 (2007년 이전 발생)(백만원),종업원1인당 순이익(백만원),종업원1인당 인건비(백만원),노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,부가가치(백만원),법인세비용차감전(계속사업)손익(백만원),인건비(백만원),금융비용(백만원),임차료(백만원),조세공과(백만원),감가상각비(백만원),종업원1인당 부가가치(백만원),총자본투자효율,기계투자효율,부가가치율,종업원수
주식회사코너스톤,098097,2023/12,7,68,126801,부동산업,0,0,-10.76,0,-12.07,-89.46,,0,-10.63,-98.77,-72.26,0,0,0,0,0,49.98,7.89,,-19.40,1.77,1.24,,-3.04,79.34,,-195.13,"1,690.53",,"-4,157.69",0,,,1.24,1.24,-3.04,50.02,92.11,-27.28,27.29,0,0,118.75,6.09,1.36,22.22,0,0,0.17,4.34,6.22,5.79,0,0,-92.83,0,0,0,"1,071,840.91","-207,884",,0,"2,592.82",-48.14,0,"84,526.73",87.83,78.47,721.70,18.91,12.17,0.04,99.96,51.86,"30,295.27",113.55,98.37,21.18,0.64,0,7.47,0,157.33,7.47,4.75,"248,837.24","222,256.33",100,"26,580.91",0,-1.45,81.96,"204,030.08",0.26,0.29,-0.04,-0.48,565.24,73.29,602.23,52.01,63.43,51.99,313.08,0.29,0.16,0.16,10.06,214.37,0.16,7.30,50,0.18,0.80,0.23,"1,605.12",0.23,0,0,4.09,89.14,1.36,1.43,0.09,0,0,397.28,0,0,,0,0,0,0,0,3.08,26.51,0,18.53,40.37,59.63,-104.65,397.28,-415.77,160.37,585.09,31.67,35.91,0,0,3.08,0,18.53,0
주식회사코너스톤씨앤씨,081197,2016/12,7,68,126801,부동산업,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.98,-3.93,0,-12.89,-2.86,-2.88,0,-9.45,0,0,0,-85.68,0,-281.14,0,0,0,-3.02,-2.89,-9.48,86.02,103.93,-8.96,8.78,0,0,112.88,3.64,1.17,7.77,0.03,42.28,58.92,6.36,3.68,7.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.16,89.15,"11,838.57",10.76,0.84,0,101.12,0,0,0,341.98,37.11,11.81,0,7.41,125.99,0,7.41,0,0,0,19.84,0,102.79,70.17,87.72,0,-0.45,-0.47,0,0,135.29,1.14,271.94,-43.13,-49.72,-43.61,-118.99,-0.45,0.73,0.74,0,21.80,0.72,0,0,0.74,6.81,0.83,440.22,0.83,0,0,11.19,32.63,87.51,"1,608.48",0.57,0.08,0,75.08,0,0,0,0,0,0,0,0,0.50,"1,107.69",0,1.38,298.76,-198.76,-936.15,75.08,-702.85,224.31,478.50,1.50,71.80,1.82,0,0.50,0,1.38,0
주식회사코너스톤씨앤씨,081197,2017/12,7,68,126801,부동산업,0,0,-34.58,-80.76,-34.06,0,0,0,-35.67,0,-6.36,0,0,-95.73,0,0,8.12,-14.05,0,-31.55,-5.82,-5.83,0,-13.09,0,0,0,-143.44,0,-322.09,0,0,0,-0.14,-5.84,-13.12,91.88,114.05,-17.50,31.21,0,0,127.70,2.75,1.01,21.46,0.03,34.31,168.34,12,19.42,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95,86.98,"182,672.39",13.01,0.05,0,118.27,0,0,0,169.13,22.02,7.02,0,7.98,212.79,0,7.98,0,0,0,31.55,0,144.85,40.85,84.34,0,-0.45,-0.01,0,0,239.73,1.27,190.63,-35.73,-50.10,-42.26,-80.56,-0.45,0.41,0.42,0,10.21,0.38,0,0,0.42,3.56,0.47,772.54,0.47,0,0,6.19,58.97,78.59,"1,263.20",0.30,0.15,0,273.12,0,0,0,0,0,0,0,0,2.81,"20,944.86",0,5.35,74.84,25.16,-589.65,273.12,"-1,610.45",204.41,"1,593.16",8.93,75.02,2.05,0,2.81,0,5.35,0
주식회사코너스톤씨앤씨,081197,2018/12,7,68,126801,부동산업,0,0,-38.92,-45.09,-38.94,0,,0,-38.29,0,-24.02,0,0,-11.04,0,0,16.50,-6.03,,25.68,-2.99,-2.99,,12.71,0,,0,-46.80,,199.16,2.80,,,17.74,-2.99,12.71,83.50,106.03,31.71,10.17,0,0,81.93,7.38,0.63,8.74,0,0,870.67,4.33,8.71,6.20,0,0,0,0,0,0,0,0,,0,0,0,0,0,99.92,87.91,"125,393.86",12.08,0.08,0,113.15,0,0,0,136.43,16.50,1.01,0,12.91,329.24,0,12.91,0,0,0,52.02,0,149.60,26.68,76.16,0,-0.59,3.52,0,0,201.94,0.13,153.24,35.31,52.46,39.95,61.22,-0.59,0.49,0.49,0,7.76,0.43,0,0,0.50,3.91,0.57,643.69,0.57,0,0,5.75,63.47,771.07,"3,840.10",0.30,0.16,0,"1,751.95",0,0,,0,0,0,0,0,29.48,"244,685.47",0,45.17,19.01,80.99,56.84,"1,751.95",995.81,333.04,394.44,0,28.66,0,0,29.48,0,45.17,0
주식회사코너스톤아이앤디,067229,2012/12,7,68,126801,부동산업,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83,-2.83,0,-8.28,0,0,0,-223.50,0,-653.44,0,0,0,-2.96,-3.04,-8.89,0,0,0,0,0,0,"14,200.99",3.03,3.51,63.82,0,0,0,5.17,2.59,5.17,0,0,0,0,0,0,0,"-32,672",0,"-69,535.60",0,0,0,"-22,350.40",0.36,0,0.36,0.36,99.64,0,102.87,0,0,0,0.35,0.35,0.08,0,0,0,0,0,0,0,0,0,0,0,-102.52,102.86,0,-0.53,-0.56,0,0,0,0,0,-2.14,-2.14,-2.20,0,-0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.17,0,0,0,0,0,0,0,0,-1.13,-1.22,0,0,0,0,0,-89.17,-326.72,9.98,210.01,6,11.56,,,-1.13,,,
주식회사코너스톤아이앤디,067229,2013/12,7,68,126801,부동산업,0,0,78.76,76.92,648.07,0,0,0,0,0,0,0,0,76.72,0,0,0,"-1,337.14",0,"-5,219.11",-1.37,-1.37,0,-5.36,0,0,0,-151.16,0,-590.02,0,0,0,-1.37,-2.03,-7.93,0,"1,437.14","-3,881.96","3,884.34",0,0,"5,155.87",5.92,2.66,72.98,0,0,0,3.81,3.15,3.98,0,0,0,0,0,0,"1,130.50","-59,002",0,"23,546.30",0,0,0,"-15,116.40",1.49,0,1.51,1.49,98.51,0,105.79,0,0,0,4.45,4.45,0.41,0,0,0,0,0,0,0,0,26.77,0,0,-32,98.73,0,-0.34,-0.34,0,0,"1,055.19","96,277.59","66,608.45",-0.38,-0.40,-0.40,-496.31,-0.34,0,0,0,0.11,0,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,-93.30,0,0,0,0,0,0,0,0,-0.66,-1.28,0,-825.26,0,0,0,-93.30,-590.02,35.60,439.13,6,16,,,-0.66,,-825.26,
주식회사코너스톤아이앤디,067229,2014/12,7,68,126801,부동산업,0,0,75.99,70.17,467.59,0,0,0,0,0,"1,824.69",0,0,70.07,0,0,0,-81.20,0,-443.11,-0.91,-0.91,0,-4.95,0,0,0,-176.68,0,-964.14,0,0,0,-0.89,-1.09,-5.96,0,181.20,-361.91,363.36,0,15.82,536.66,6.24,1.86,66.72,8.96,1.29,0.65,3.81,3.06,3.98,0,0,0,0,0,0,"21,758.60","-96,414",0,"-172,620.40",0,0,0,"-17,667.80",4.81,0,5.05,4.81,95.19,0,107.17,0,0,0,19.17,19.17,13.55,0,0,0,0,0,0,0,0,23.05,0,0,-20.27,103.89,0,-0.22,-0.22,0,0,322.84,"8,627.48","11,414.77",-2.80,-2.89,-3,-342.56,-0.22,0.01,0.01,0,2.18,0.01,0,0,0.31,0.31,0,0,0,0,0,0,0,0.01,0.01,0.04,0,0,35.18,0,0,0,0,0,0,0,0,0.14,0.15,320.56,16.17,210.09,-110.09,"-2,740.51",35.18,-964.14,73.91,790.63,6.50,22.06,106.22,0,0.14,320.56,16.17,0
주식회사코너스톤아이앤디,067229,2015/12,7,68,126801,부동산업,0,0,6.28,10.42,-75.59,0,0,0,0,0,829.34,0,0,10.41,0,0,99,32.96,0,-13.11,2.60,2.60,0,-1.03,0,0,0,666.40,0,-265.02,0,0,0,2.70,2.60,-1.03,1,67.04,-46.06,47.35,0,0.26,112.94,1.49,5.36,41.39,19.93,2.67,3.12,3.65,3.92,3.81,0,-422.77,-422.77,0,0,0,"202,210.90","-26,502",0,"41,614.90","50,757.90",407.58,0,"66,640",1.10,0,1.12,1.10,98.90,1.92,98.08,507.58,"5,142.97",147.47,3.35,3.35,0.61,0,0,0,0,0,0,"5,100.41","1,712.86",34.42,"3,387.55",0,-31.83,92.50,"4,810.35",0.70,0.72,1.54,4.08,36.74,"1,230.08","1,305.38",-2.53,-2.68,-2.48,-32.39,0.70,0.08,0.08,0,20.22,0.08,0,0,2.72,2.72,0,0,0,0,0,74.51,4.90,0.08,0.08,0.25,0.01,0.20,"1,318.70",0,0,0,0,0,0,0,0,5,5.06,513.20,65.21,2.61,97.39,-20.10,"1,318.70",-265.02,34.41,957.48,6.73,123.94,461.15,0,5,513.20,65.21,0
주식회사코너스톤아이앤디,067229,2016/12,7,68,126801,부동산업,0,0,-0.31,-2.07,156.69,127.10,0,0,0,127.63,48.33,0,0,-2.07,0,0,98.27,50.46,0,21.60,5.74,5.74,0,2.46,182.01,0,77.91,"1,513.41",0,647.84,17.18,0,0,5.77,5.74,2.46,1.73,49.54,-28.37,29.07,0,0.03,78.07,3.64,5.08,36.98,25.41,3.34,6.57,3.42,3.69,3.63,0,-129.66,-129.66,0,0,0,"299,945.40","64,784",0,"90,967.10","115,541.50","1,055.42",0,"151,341.30",2.84,0,2.93,2.84,97.16,4.39,95.61,"1,155.42","2,212.66",177.05,6.30,6.30,1.54,0,0,0,0,0,0,"2,177.43","1,027.67",49.12,"1,149.76",0,-42.28,89.71,"2,043.10",1.74,1.76,4.01,10.55,17.33,861.32,877.28,2.63,2.81,2.52,22.10,1.74,0.11,0.11,3.61,29.99,0.12,0,0,5.77,5.77,0,0,0,0,0,106.10,3.44,0.12,0.12,0.28,0.01,0.29,"2,349.32",0,0,0,0,0,0,0,0,8.93,9.20,"1,665.37",78.32,3.66,96.34,27.58,"2,349.32",662.44,85.91,872.08,9.86,119.79,599.23,0,8.93,"1,665.37",78.32,0
주식회사코너스톤아이앤디,067229,2017/12,7,68,126801,부동산업,0,0,-4.21,-2.08,-77.01,-10.50,0,11.13,0,62.31,-5.06,0,0,-2.08,0,0,97.27,47.57,0,25.28,5.26,5.26,0,2.79,89.39,0,47.51,"1,354.58",0,719.95,16.28,0,0,5.27,5.26,2.79,2.73,52.43,-21.69,22.42,0,0.01,74.32,4.15,5.76,29.94,24.96,3.05,9.90,2.63,2.88,2.79,0,-41.49,-41.49,0,0,0,"284,759.50","71,994",0,"142,591.60","187,536","1,775.36",0,"135,457.70",0.68,6.40,0.69,0.64,99.32,7.44,92.56,"1,875.36","1,334.85",169.47,1.65,1.54,0.20,0,32.06,0,96.66,39.68,33.17,"1,244.02",556.37,46.28,687.65,0,-40.71,88.23,"1,185.80",2.12,2.15,7.04,17.75,16.16,888.44,885.14,5.01,5.25,4.63,41.01,2.12,0.11,0.11,1.88,28.48,0.12,"1,560.75",0.23,6.19,6.26,517.65,0.71,640.70,"2,695.31",0,983.80,0.37,0.11,0.11,0.25,0,1.19,"2,131.46",0,0,0,0,0,0,0,0,8.46,8.52,"2,752.16",74.85,4.15,95.85,33.78,"2,131.46",737.02,88.53,638.53,12.24,122.90,532.26,0,8.46,"2,752.16",74.85,0
주식회사코너스톤아이앤디,067229,2018/12,7,68,126801,부동산업,0,0,0.24,-2.16,349.54,9.87,,31.62,-16.39,50.53,0.93,0,0,-2.16,0,0,97.54,51.78,,32.97,5.90,5.90,,3.76,63.35,,40.34,"1,488.21",,947.62,15.36,,,5.97,5.90,3.76,2.46,48.22,-17.21,19.44,0,0,66.28,2.60,6.44,28.61,23.84,2.76,11.78,2.44,2.64,2.57,0,6,6,0,0,0,"287,399.70","94,762",,"101,865.90","282,297.90","2,722.98",0,"148,821",3.06,1.19,3.16,3.02,96.94,11.17,88.83,"2,822.98",867.62,138.59,10.19,10.06,0.63,0,10.97,0,58.06,10.97,18.89,795.01,268.97,35.08,526.05,0,-26.99,83.82,750.23,2.66,2.78,10.78,27.23,16.45,861.62,879.13,5.45,5.77,4.84,42.53,2.66,0.11,0.11,1.22,28.74,0.13,"1,067.01",0.34,6.08,6.21,284.54,1.28,317.78,"2,720.30",0,"1,267.19",0.29,0.12,0.12,0.30,0,0.81,"2,206.94",0,0,,0,0,0,0,0,8.73,9.02,"22,775.46",76.79,2.30,97.70,42.94,"2,206.94",993.73,50.79,558.80,12.12,125.85,465.66,0,8.73,"22,775.46",76.79,0
주식회사코너스톤아이앤디,067229,2019/12,7,68,126801,부동산업,0,0,1.63,-1.82,110.98,8.04,,0.71,0,33.81,6.88,0,0,-1.82,0,0,99.65,52.34,,31.07,6.31,6.31,,3.75,48.72,,28.92,"1,607.85",,954.35,30.80,,,5.70,6.31,3.75,0.35,47.66,-15.27,16.24,0,0,63.28,0.11,12.24,25.41,23.24,2.79,14.94,2.25,2.43,2.39,0,29.75,29.75,0,0,0,"307,183.41","95,435",,"65,988.12","377,732.77","3,677.33",0,"160,785.12",6.35,0,6.79,6.35,93.65,14.71,85.29,"3,777.33",636.62,134.29,21,21,0.69,0,0,0,0,0,0,579.81,205.74,36.60,374.07,0,-23.91,79.85,542.84,3.22,3.28,14.32,36.77,39.15,790.08,835.94,3.83,4.09,3.27,27.32,3.22,0.12,0.12,0.93,30.72,0.14,"3,534.91",0.10,2.55,2.56,667.86,0.55,667.86,0,0,844.87,0.43,0.13,0.13,0.35,0,1.14,"2,348.45",0,0,,0,0,0,0,0,9.15,9.77,"16,959.98",76.45,0.09,99.91,40.64,"2,348.45","1,138.89",2.15,498.73,12.24,240.29,456.15,0,9.15,"16,959.98",76.45,0
주식회사코너스톤아이앤디,067229,2020/12,7,68,126801,부동산업,0,0,1.30,-1.91,48.59,5.97,,9.26,0,27.60,-1.04,0,0,-1.91,0,0,0,56.05,,34.30,6.62,6.59,,4.03,39.64,,24.26,"1,703.81",,"1,042.67",28.23,,,5.65,6.59,4.03,0,43.95,-12.64,13.76,0,0,57.18,0.34,7.57,23.75,26.05,2.89,18.32,1.94,2.15,2.11,0,44.95,44.95,0,0,0,"303,994.02","104,267",,"72,299.17","482,000.23","4,720",0,"170,380.99",9.32,0,10.28,9.32,90.68,18.53,81.47,"4,820",489.38,129.60,31.03,31.03,0.40,0,0,0,0,0,0,439.68,162.09,38,277.59,0,-20.71,75.96,409.95,4,4.15,18.15,47.20,66.71,783.49,855.69,3.26,3.50,2.66,22.75,4.07,0.12,0.12,0.71,30.40,0.14,0,0,1.50,1.50,0,0,0,0,0,970.81,0.38,0.13,0.13,0.31,0,2.66,"2,348.48",0,0,,0,0,0,0,0,9.03,9.96,"50,124.81",77.25,0.26,99.74,44.40,"2,348.48","1,319.43",6.03,418.39,12.24,133.42,458.97,0,9.03,"50,124.81",77.25,0
주식회사코너스톤아이앤디,067229,2021/12,7,68,126801,부동산업,0,0,1.33,-1.92,32.96,1.76,,8.79,0,23.53,3.28,0,0,-1.92,0,0,0,55.22,,36.13,6.63,6.62,,4.33,32.18,,21.06,"1,733.75",,"1,134.35",27.63,,,5.61,6.62,4.33,0,44.78,-9.44,10.69,0,0,54.81,2.37,7.46,19.26,25.92,2.93,21.85,1.61,1.77,1.74,0,55.44,55.44,0,0,0,"313,960.75","113,435",,"105,259.12","595,435.28","5,854.35",0,"173,374.54",12.23,0,13.93,12.23,87.77,22.59,77.41,"5,954.35",388.56,327.91,16.70,16.70,1.60,0,0,0,0,0,0,342.70,324.20,0,18.50,0,-61,72.13,319.34,5.14,5.28,22.21,58.54,89.95,744.11,839.59,4.35,4.67,3.37,28.28,5.16,0.12,0.12,0.58,31.40,0.15,0,0,1.11,1.11,0,0,0,0,0,0,0,0.13,0.13,0.19,0,0,"2,408.44",0,0,,0,0,0,0,0,9.14,10.42,"93,567.66",76.71,1.72,98.28,47.10,"2,408.44","1,437.23",41.36,335.68,12.14,130.11,451.92,0,9.14,"93,567.66",76.71,0
주식회사코너스톤아이앤디,067229,2022/12,7,68,126801,부동산업,0,0,1.71,-0.17,15.21,2.27,,1.57,0,19.35,3.96,0,0,-0.17,0,0,0,54.32,,35.30,6.67,6.67,,4.33,27.15,,17.64,"1,773.04",,"1,152.20",27.89,,,5.67,6.67,4.33,0,45.68,-9.60,10.86,0,0,55.83,2.20,7.47,19.21,25.40,3.09,24.97,1.77,1.94,1.90,0,62.66,62.66,0,0,0,"326,393.09","115,220",,"86,122.01","710,655.63","7,006.56",0,"177,304.20",13.85,0,16.08,13.85,86.15,26.51,73.49,"7,106.56",325.01,121.58,47.53,47.53,0.39,0,0,0,0,0,0,277.27,109.94,41.16,167.33,0,-15.29,68.14,257.08,5,5.12,26.13,70.07,106.27,708.25,821.44,4.86,5.24,3.57,29.32,5,0.12,0.12,0.50,32.64,0.16,0,0,0.94,0.94,0,0,0,0,0,0,0,0.14,0.14,0.19,0,0,"2,474.78",0,0,,0,0,0,0,0,9.23,10.72,"174,905.09",75.82,1.64,98.36,46.56,"2,474.78","1,459.83",40.53,354.41,13.32,137.90,468.80,0,9.23,"174,905.09",75.82,0
주식회사코너스톤아이앤디,067229,2023/12,7,68,126801,부동산업,0,0,-5.27,8.04,-88,9.71,,0.47,0,16.29,8.80,0,0,8.03,0,0,100,54.78,,32.60,7.47,7.45,,4.43,25.31,,15.06,"1,945.26",,"1,157.59",26.75,,,6.44,7.45,4.43,0,45.22,-13.90,14.71,0,0,59.82,3.05,5.95,24.18,22.03,3.12,27.74,2.84,3.32,3.09,0,67.89,67.89,0,0,0,"355,128.69","115,759",,"491,174.66","826,414.66","8,164.15",0,"194,526.36",1.76,0,1.79,1.76,98.24,32.54,67.46,"8,264.15",301.93,234.50,3.02,3.02,0.21,0,0,0,0,0,0,207.33,178.57,90.55,28.76,0,-56.35,62.47,191.98,3.69,3.78,32.14,81.64,58.57,676.51,715.17,16.85,18.19,11.37,81.28,3.72,0.14,0.14,0.46,35.51,0.19,0,0,1.71,1.71,0,0,0,0,0,0,0,0.15,0.15,0.27,0,0,"2,661.10",0,0,,0,0,0,0,0,10.48,10.67,"341,604.04",74.93,2.48,97.52,43.50,"2,661.10","1,451.74",65.89,522.42,16.32,128.57,476.15,0,10.48,"341,604.04",74.93,0
주식회사코너스톤에이엠,106320,2021/12,7,68,126800,부동산업,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,11.85,,64.75,6.18,4.75,,25.97,113.13,,618.12,920.10,,"5,027.27",13.11,,,30.03,12.82,70.06,0,88.15,62.38,10.13,-0.59,0,60.45,2.59,0.25,8.93,0,0.09,0.04,4.24,2.96,5.92,0,89.06,89.06,0,122.95,39.78,"388,233.81","125,682",,"321,123.21","-18,840.76",713.31,0,"46,004.92",34.79,0,53.35,34.79,65.21,4.20,95.80,813.31,"1,552.19",215.86,49.85,49.85,16.73,0,0,0,0,0,0,"2,280.28","1,661.20",72.15,619.09,0,-35,92.75,"2,207.66",0.87,8.33,3.68,7.13,86.74,162.58,184.82,8.66,8.94,8.29,41.36,1.17,0.40,1.08,9.55,77.65,0.42,0,0,1.15,1.15,0,0,0,0,0,0,0,0.62,2.48,0.38,0,0,"10,213.23",0,0,,0,0,0,0,0,17.59,776.13,"33,504.29",87.69,3.35,96.65,73.83,"10,213.23","8,646.09",341.76,"1,180.14",12,32.64,0.60,0,17.59,"33,504.29",87.69,0
주식회사코너스톤에이엠,106320,2022/12,7,68,126800,부동산업,0,0,16.36,-80.27,42.82,178,,0,0,0,-21.38,0,0,2.24,0,0,0,41.90,,-33.51,7.38,6.11,,-4.88,0,,0,"1,278.92",,"-1,022.95",0,,,1.22,14.69,-11.75,0,58.10,-75.42,41.85,0,0,130.82,6.31,0.44,29.42,0.06,0.46,0.36,6.10,7.10,7.78,0,0,0,0,0,0,"152,610.22","-51,147",,"-169,636.13",0,0,0,"63,945.81",42.70,0,74.53,42.70,57.30,0,103.68,0,0,0,41.30,41.30,1.18,0,0,0,0,0,0,0,0,0,0,0,-60.69,96.63,0,0.83,0.20,0,0,267.90,418.24,335.46,-0.39,-0.42,-0.40,-2.97,1,0.15,0.35,0,30.52,0.15,0,0,0.37,0.37,0,0,0,0,0,0,0,0.24,1.63,0.11,0,0,"1,680.73",0,0,,0,0,0,0,0,2.49,90.70,"6,921.35",18.36,48.91,51.09,-182.59,"1,680.73","-3,068.84",822.06,"3,832.39",30,57.80,7.32,0,2.49,"6,921.35",18.36,0
주식회사코너스톤에이엠,106320,2023/12,7,68,126800,부동산업,0,0,134.72,-0.33,178.19,282.95,,0,0,0,221.84,0,0,102.33,0,0,100,49.86,,12.36,14.35,12.99,,3.22,0,,0,"4,897.57",,"1,214.54",6.14,,,9.09,26.04,6.46,0,50.14,-36.86,22.52,0,0,87.64,2.97,0.19,24.43,0.03,0.43,0.69,5.74,5.26,7.41,0,0,0,0,0,0,"491,168.33","60,727",,"158,212.53",0,0,0,"244,878.32",50.61,0,102.47,50.61,49.39,0,101.74,0,0,0,49.82,49.82,3.27,0,0,0,0,0,0,0,0,100,0,0,-50.97,98.03,0,1.80,1.58,0,0,185.16,198.61,278.68,-0.21,-0.22,-0.22,-1.16,2.21,0.26,0.52,0,98.23,0.25,0,0,0.54,0.54,0,0,0,0,0,0,0,0.50,15.93,0.17,0,0,"11,365.13",0,0,,0,0,0,0,0,7.17,615.35,"62,849.80",38.56,7.10,92.90,32.06,"11,365.13","3,831.20",807.25,"6,638.09",30,50.58,8.01,0,7.17,"62,849.80",38.56,0
주식회사크레아,045652,2012/12,7,70,137001,연구개발업,0,0,14.99,-0.23,35.83,-32.73,0,0,2.30,2.71,1.36,0,0,0.06,0,0,8.03,3.13,0,-0.39,3.77,2.23,0,-0.28,11.42,0,-1.44,75.32,0,-9.50,202.06,0,0,1.04,2.68,-0.34,91.97,96.87,-2.85,1.85,1.78,0,99.73,2.34,0.10,1.77,1.92,8.90,53.11,1.64,5.95,7.50,0,80.70,80.70,0,0,0,"12,033.01",-48,0,806.36,"3,324.16",568.45,0,376.60,49.30,1.16,97.24,48.73,50.70,18.52,81.48,668.45,273.78,219.52,64.10,63.36,6.14,0,"1,784.41",0,35.99,0,"4,957.41",440,415.28,92.84,24.72,0,-27.60,44.99,242.94,0.78,1.15,15.75,5.68,64.19,76.02,126.39,7.07,12.80,5.76,8.64,1.69,0.71,0.86,3.65,24.07,0.89,2.42,151.05,1.56,1.58,117.77,3.10,0,117.77,0,7.21,50.61,1.32,1.95,0.59,0.01,0,"4,042.07",0,0,0,0,0,0,0,0,4.48,13.13,243.62,6.72,36.45,63.55,-5.88,"4,042.07",169.02,"1,473.13","1,113.76",10.98,63.75,"1,211.42",0,4.48,243.62,6.72,0
주식회사크레아,045652,2013/12,7,70,137001,연구개발업,0,0,-10.71,-2.89,-13.89,61.41,0,0,-25.80,-7.13,-40.32,0,0,-7.61,0,0,17.36,8.47,0,-3.44,5.18,3.56,0,-1.44,18.86,0,-7.65,121.58,0,-49.34,0,0,0,-0.25,4.20,-1.70,82.64,91.53,-9.91,2.85,0.98,0.08,101.37,4.04,0.16,2.66,3.51,10.20,66.73,1.48,5.78,5.85,0,78.95,78.95,0,0,0,"7,181.15",-247,0,-823.59,"3,093.27",520.80,0.05,607.89,47.54,1,90.63,47.07,52.46,19.26,80.74,620.80,272.35,202.69,64.14,63.50,3.61,0,"1,154.45",0,24.68,0,"4,677.03",419.18,384.82,89.70,34.37,0,-26.58,51.73,268.56,1.26,0.49,16.16,5.21,115.30,122.57,191.74,-0.07,-0.10,-0.05,-0.12,2.97,0.42,0.50,2.23,14.36,0.52,1.65,221.33,0.87,0.88,79.78,4.57,0,79.78,0,5.26,69.36,0.82,1.18,0.34,0.01,0,"3,480.31",0,0,0,0,0,0,0,0,4.32,11.64,275.63,9.69,44.67,55.33,-35.44,"3,480.31",-519.32,"1,554.57","1,022.99",11.10,62.49,"1,348.48",0,4.32,275.63,9.69,0
